VERBOSE P5 Printout for CS 3410
----------------------------------
Trace  		trace.1t.short.txt
Instruction Limit 	none
 *** Cache Configuration *** 
capacity   		  512 B
block_size 		   32 B
associativity 		1-way
n_set 			16
n_cache_line 	16
tag: 23, index: 4, offset: 5
Coherence Protocol: 	none
lru_on_invalidate_f: 	false
Processing trace...
1 0
0 w 63d3f9c8 --> {blk: 63d3f9c0} miss ==> [set:   0][way:0](V,clean)
0 w 63d3f9dc --> {blk: 63d3f9c0} miss ==> [set:   0][way:0](V,clean)
0 r 6433912f --> {blk: 64339120} miss ==> [set:   0][way:0](V,clean)
0 r 64339130 --> {blk: 64339120} miss ==> [set:   0][way:0](V,clean)
0 r 64339131 --> {blk: 64339120} miss ==> [set:   0][way:0](V,clean)
0 r 64339132 --> {blk: 64339120} miss ==> [set:   0][way:0](V,clean)
0 r 64339133 --> {blk: 64339120} miss ==> [set:   0][way:0](V,clean)
0 r 64339134 --> {blk: 64339120} miss ==> [set:   0][way:0](V,clean)
0 r 64339135 --> {blk: 64339120} miss ==> [set:   0][way:0](V,clean)
0 r 64339136 --> {blk: 64339120} miss ==> [set:   0][way:0](V,clean)
0 r 64339137 --> {blk: 64339120} miss ==> [set:   0][way:0](V,clean)
0 r 64339138 --> {blk: 64339120} miss ==> [set:   0][way:0](V,clean)
0 r 64339139 --> {blk: 64339120} miss ==> [set:   0][way:0](V,clean)
0 r 6433913a --> {blk: 64339120} miss ==> [set:   0][way:0](V,clean)
0 r 78daca30 --> {blk: 78daca20} miss ==> [set:   0][way:0](V,clean)
0 w 78daca30 --> {blk: 78daca20} miss ==> [set:   0][way:0](V,clean)
0 r 63d3f9c8 --> {blk: 63d3f9c0} miss ==> [set:   0][way:0](V,clean)
0 w 63d3fa00 --> {blk: 63d3fa00} miss ==> [set:   0][way:0](V,dirty)
0 w 63d3fa10 --> {blk: 63d3fa00} miss ==> [set:   0][way:0](V,dirty)
0 r 63d3fa90 --> {blk: 63d3fa80} miss ==> [set:   0][way:0](V,dirty)
0 r 63d3f9e0 --> {blk: 63d3f9e0} miss ==> [set:   0][way:0](V,dirty)
0 r 63d3faa8 --> {blk: 63d3faa0} miss ==> [set:   0][way:0](V,dirty)
0 r 63d3fa98 --> {blk: 63d3fa80} miss ==> [set:   0][way:0](V,dirty)
0 r 645c7878 --> {blk: 645c7860} miss ==> [set:   0][way:0](V,dirty)
0 w 63d3f9e8 --> {blk: 63d3f9e0} miss ==> [set:   0][way:0](V,dirty)
0 r 63d3f9e8 --> {blk: 63d3f9e0} miss ==> [set:   0][way:0](V,dirty)
0 r 63d3f9d0 --> {blk: 63d3f9c0} miss ==> [set:   0][way:0](V,dirty)
0 w 63d3f9b8 --> {blk: 63d3f9a0} miss ==> [set:   0][way:0](V,dirty)
0 r 63d3f9dc --> {blk: 63d3f9c0} miss ==> [set:   0][way:0](V,dirty)
0 w 63d3f9b0 --> {blk: 63d3f9a0} miss ==> [set:   0][way:0](V,dirty)
0 r 63d3fa98 --> {blk: 63d3fa80} miss ==> [set:   0][way:0](V,dirty)
0 w 63d3f9a8 --> {blk: 63d3f9a0} miss ==> [set:   0][way:0](V,dirty)
0 r 63d3fa90 --> {blk: 63d3fa80} miss ==> [set:   0][way:0](V,dirty)
0 w 63d3f9a0 --> {blk: 63d3f9a0} miss ==> [set:   0][way:0](V,dirty)
0 r 63d3f9c8 --> {blk: 63d3f9c0} miss ==> [set:   0][way:0](V,dirty)
0 w 63d3f998 --> {blk: 63d3f980} miss ==> [set:   0][way:0](V,dirty)
0 w 63d3f990 --> {blk: 63d3f980} miss ==> [set:   0][way:0](V,dirty)
0 w 63d3f988 --> {blk: 63d3f980} miss ==> [set:   0][way:0](V,dirty)
0 w 63d3f980 --> {blk: 63d3f980} miss ==> [set:   0][way:0](V,dirty)
0 w 63d3f978 --> {blk: 63d3f960} miss ==> [set:   0][way:0](V,dirty)
0 w 63d3f970 --> {blk: 63d3f960} miss ==> [set:   0][way:0](V,dirty)
0 w 63d3f968 --> {blk: 63d3f960} miss ==> [set:   0][way:0](V,dirty)
0 w 63d3f960 --> {blk: 63d3f960} miss ==> [set:   0][way:0](V,dirty)
0 w 63d3f958 --> {blk: 63d3f940} miss ==> [set:   0][way:0](V,dirty)
0 r 78dad4a8 --> {blk: 78dad4a0} miss ==> [set:   0][way:0](V,dirty)
0 w 63d3f8e0 --> {blk: 63d3f8e0} miss ==> [set:   0][way:0](V,dirty)
0 r 63d3f990 --> {blk: 63d3f980} miss ==> [set:   0][way:0](V,dirty)
0 w 63d3f918 --> {blk: 63d3f900} miss ==> [set:   0][way:0](V,dirty)
0 r 63d3f9a8 --> {blk: 63d3f9a0} miss ==> [set:   0][way:0](V,dirty)
0 w 63d3f910 --> {blk: 63d3f900} miss ==> [set:   0][way:0](V,dirty)
0 w 63d3f908 --> {blk: 63d3f900} miss ==> [set:   0][way:0](V,dirty)
0 r 63d3f9b0 --> {blk: 63d3f9a0} miss ==> [set:   0][way:0](V,dirty)
0 r 78dad4a0 --> {blk: 78dad4a0} miss ==> [set:   0][way:0](V,dirty)
